,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A
107,8UX5uusf,2024-12-15,20:00,NETHERLANDS - EREDIVISIE,NAC Breda,AZ Alkmaar,ROUND 16,3.6,3.4,2.0,1.4,2.75,1.05,11.0,1.25,3.75,1.9,1.95,1.75,2.0,3.55,1.28,1.88,2.02
108,W8Wo3mEl,2024-12-15,20:45,FRANCE - LIGUE 1,PSG,Lyon,ROUND 15,1.4,5.5,6.5,1.18,4.5,1.01,26.0,1.08,8.0,1.29,3.75,1.5,2.5,1.38,3.0,1.16,5.25
109,ImsObuj3,2024-12-15,20:45,ITALY - SERIE A,AC Milan,Genoa,ROUND 16,1.44,4.33,7.0,1.33,3.25,1.04,13.0,1.25,4.0,1.8,2.0,1.95,1.8,1.43,2.75,1.13,6.0
110,Y79THMHd,2024-12-15,21:00,SPAIN - LALIGA,Barcelona,Leganes,ROUND 17,1.12,8.5,19.0,1.18,4.5,1.01,23.0,1.1,7.0,1.33,3.4,2.05,1.7,1.14,5.75,1.04,9.0
111,4lNHnYl8,2024-12-15,21:00,ARGENTINA - TORNEO BETANO,Defensa y Justicia,Union de Santa Fe,ROUND 27,2.05,3.2,3.8,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,2.2,1.62,2.03,1.83,1.28,3.55
112,4bQVOUd1,2024-12-15,21:00,ARGENTINA - TORNEO BETANO,Platense,Gimnasia L.P.,ROUND 27,1.91,3.1,4.5,1.67,2.1,1.14,5.5,1.67,2.1,3.1,1.36,2.63,1.44,1.93,1.93,1.18,4.65
113,OKEg48mC,2024-12-15,21:00,SPAIN - LALIGA2,Tenerife,Dep. La Coruna,ROUND 19,2.5,3.1,2.8,1.53,2.38,1.08,8.0,1.4,2.75,2.35,1.57,2.0,1.73,2.43,1.53,1.45,2.68
114,fwYQ87GU,2024-12-15,21:30,PORTUGAL - LIGA PORTUGAL,Estoril,Casa Pia,ROUND 14,2.6,3.1,2.75,1.53,2.38,1.08,7.5,1.44,2.63,2.35,1.57,1.95,1.8,2.6,1.48,1.43,2.75
115,UVQP8vF6,2024-12-15,22:00,JAMAICA - PREMIER LEAGUE,Cavalier,Chapelton,ROUND 11,1.22,5.5,9.5,1.22,3.75,0.0,0.0,1.17,4.75,1.42,2.7,1.73,1.91,0.0,0.0,0.0,0.0
116,AyRRPAse,2024-12-15,23:30,ARGENTINA - TORNEO BETANO,Talleres Cordoba,Newells Old Boys,ROUND 27,1.33,4.6,11.0,1.5,2.5,1.07,9.0,1.4,2.75,2.2,1.65,2.63,1.44,1.35,3.1,1.1,7.0
117,2qqZNlC7,2024-12-15,23:30,ARGENTINA - TORNEO BETANO,Velez Sarsfield,Huracan,ROUND 27,1.8,3.2,5.0,1.62,2.2,1.13,6.0,1.53,2.38,2.7,1.44,2.5,1.5,1.8,2.05,1.17,5.0
